task,regime,split,seed,episode,force_burden,memory_challenge,contact_change,force_limit_margin,true_force_risk,observation_delay,sensor_dropout,oracle_success_estimate
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,1,1,0.742199,0.925106,0.459242,0.482888,0.506322,0.626252,0.111181,0.829424
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,1,2,0.752585,0.885530,0.461081,0.498229,0.508996,0.647538,0.096394,0.828593
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,1,3,0.793847,0.825042,0.436544,0.506385,0.496649,0.640075,0.098322,0.825292
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,1,4,0.786263,0.937741,0.454449,0.510317,0.587884,0.637678,0.116710,0.825899
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,1,5,0.786306,0.918026,0.438343,0.503125,0.540192,0.642791,0.105512,0.825896
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,2,0,0.810421,0.904805,0.469836,0.471821,0.536639,0.648636,0.105633,0.823966
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,2,1,0.789169,0.877850,0.481313,0.520862,0.567660,0.648799,0.108059,0.825666
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,2,2,0.801280,0.884388,0.442728,0.470589,0.563998,0.629992,0.095766,0.824698
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,2,3,0.760510,0.902240,0.444648,0.519016,0.516683,0.640642,0.098701,0.827959
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,2,4,0.787762,0.877403,0.498168,0.505548,0.570418,0.656678,0.085775,0.825779
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,2,5,0.740966,0.923759,0.405875,0.481147,0.496688,0.655859,0.076949,0.829523
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,3,0,0.765758,0.892816,0.450413,0.501223,0.556096,0.643398,0.095909,0.827539
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,3,1,0.810244,0.874486,0.440761,0.487141,0.500954,0.625533,0.113187,0.823980
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,3,2,0.754843,0.879935,0.426005,0.469203,0.502375,0.640414,0.111708,0.828413
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,3,3,0.815544,0.920882,0.444890,0.520018,0.550726,0.634668,0.090629,0.823556
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,3,4,0.825480,0.882469,0.441930,0.483767,0.573672,0.647937,0.083697,0.822762
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,3,5,0.790893,0.856269,0.452791,0.514288,0.478633,0.652854,0.084206,0.825529
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,4,0,0.771754,0.892087,0.435741,0.485750,0.545387,0.635341,0.108161,0.827060
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,4,1,0.808557,0.854522,0.434080,0.464798,0.521931,0.661324,0.102129,0.824115
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,4,2,0.787603,0.870987,0.464864,0.485080,0.493350,0.641146,0.100272,0.825792
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,4,3,0.755966,0.904713,0.444263,0.506186,0.501782,0.642751,0.099674,0.828323
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,4,4,0.817385,0.900635,0.422628,0.492237,0.541924,0.640297,0.115065,0.823409
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,4,5,0.789405,0.879162,0.442400,0.473078,0.519374,0.639506,0.109023,0.825648
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,5,0,0.752143,0.886699,0.446760,0.472851,0.480158,0.641315,0.099253,0.828629
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,5,1,0.753430,0.824107,0.477583,0.490112,0.502328,0.629000,0.106548,0.828526
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,5,2,0.828245,0.914980,0.392027,0.482487,0.570170,0.644417,0.089158,0.822540
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,5,3,0.772318,0.885921,0.437880,0.466070,0.550802,0.633175,0.108939,0.827015
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,5,4,0.819647,0.860815,0.528843,0.516141,0.532052,0.646137,0.078123,0.823228
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,5,5,0.801877,0.850764,0.421704,0.534938,0.515620,0.632046,0.080912,0.824650
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,6,0,0.753348,0.859350,0.435932,0.508501,0.524831,0.618155,0.111758,0.828532
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,6,1,0.803358,0.877277,0.459880,0.502754,0.518922,0.645521,0.125638,0.824531
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,6,2,0.791527,0.882364,0.474389,0.523209,0.539722,0.640087,0.135776,0.825478
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,6,3,0.785395,0.861205,0.440873,0.515045,0.520044,0.652784,0.116707,0.825968
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,6,4,0.762060,0.866166,0.468781,0.476002,0.513313,0.632179,0.074242,0.827835
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,6,5,0.791177,0.928290,0.423347,0.514863,0.579328,0.638853,0.127540,0.825506
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,7,0,0.790445,0.890190,0.409083,0.468812,0.506762,0.634768,0.079400,0.825564
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,7,1,0.744984,0.897001,0.437247,0.479148,0.517668,0.644811,0.107932,0.829201
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,7,2,0.752607,0.898982,0.458726,0.513784,0.519987,0.648348,0.089042,0.828591
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,7,3,0.751201,0.874559,0.423326,0.499035,0.520311,0.645143,0.132170,0.828704
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,7,4,0.782609,0.876144,0.474626,0.462968,0.504945,0.627799,0.101807,0.826191
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,7,5,0.771375,0.879917,0.440184,0.454950,0.519080,0.615560,0.111563,0.827090
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,8,0,0.773491,0.866296,0.457025,0.531366,0.529456,0.631210,0.095721,0.826921
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,8,1,0.796562,0.858205,0.439370,0.522504,0.506689,0.630672,0.089562,0.825075
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,8,2,0.809862,0.855850,0.435144,0.453042,0.521219,0.647774,0.099176,0.824011
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,8,3,0.782299,0.865929,0.469117,0.471826,0.527849,0.643300,0.080827,0.826216
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,8,4,0.852038,0.900981,0.441626,0.506829,0.571550,0.616110,0.083373,0.820637
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,8,5,0.781435,0.885766,0.438239,0.460965,0.537373,0.643738,0.111164,0.826285
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,9,0,0.785726,0.861337,0.476196,0.486634,0.530595,0.626839,0.118428,0.825942
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,9,1,0.819347,0.895892,0.446338,0.489434,0.528533,0.632722,0.104320,0.823252
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,9,2,0.741918,0.866432,0.447808,0.499635,0.504512,0.632083,0.119217,0.829447
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,9,3,0.833229,0.894198,0.408022,0.415613,0.583293,0.638547,0.106545,0.822142
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,9,4,0.773565,0.880813,0.440973,0.457037,0.555459,0.627353,0.092212,0.826915
peg_insertion_with_preload,stiction_buildup,delayed_force_observation,9,5,0.758827,0.916952,0.432287,0.513558,0.488351,0.640163,0.083555,0.828094
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,0,0,0.747295,0.789218,0.486004,0.504549,0.474512,0.215914,0.331440,0.825016
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,0,1,0.776092,0.782201,0.476228,0.486068,0.510742,0.212020,0.314921,0.822713
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,0,2,0.735505,0.783461,0.497477,0.475193,0.491552,0.196276,0.347767,0.825960
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,0,3,0.719494,0.867802,0.509822,0.457107,0.482400,0.203436,0.329323,0.827240
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,0,4,0.766266,0.795086,0.457831,0.459569,0.497188,0.223356,0.370482,0.823499
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,0,5,0.757831,0.810860,0.476113,0.478139,0.517386,0.184779,0.341287,0.824173
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,1,0,0.719161,0.825041,0.441135,0.468632,0.533330,0.209923,0.333479,0.827267
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,1,1,0.722063,0.832606,0.480354,0.443880,0.520753,0.200609,0.336770,0.827035
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,1,2,0.771995,0.862828,0.488174,0.472034,0.517390,0.196298,0.348097,0.823040
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,1,3,0.789481,0.841917,0.474766,0.451708,0.545530,0.221252,0.333066,0.821641
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,1,4,0.780752,0.824222,0.558562,0.476306,0.542401,0.228533,0.346896,0.822340
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,1,5,0.746467,0.834204,0.542943,0.487484,0.517013,0.211044,0.339521,0.825083
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,2,0,0.785057,0.856005,0.452141,0.483085,0.462263,0.223527,0.332701,0.821995
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,2,1,0.791807,0.808806,0.453251,0.488236,0.554261,0.215647,0.339427,0.821455
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,2,2,0.771726,0.829890,0.482470,0.479223,0.507811,0.204533,0.329220,0.823062
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,2,3,0.739957,0.825097,0.447824,0.494880,0.512306,0.205311,0.357605,0.825603
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,2,4,0.754183,0.828486,0.473751,0.473788,0.507569,0.214746,0.330307,0.824465
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,2,5,0.778787,0.861311,0.487450,0.500859,0.492070,0.219563,0.313948,0.822497
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,3,0,0.756120,0.826879,0.502978,0.484613,0.538676,0.209385,0.316989,0.824310
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,3,1,0.752318,0.812399,0.490266,0.491552,0.449947,0.223041,0.349071,0.824615
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,3,2,0.719815,0.864039,0.480696,0.453163,0.486542,0.221654,0.333885,0.827215
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,3,3,0.765210,0.852520,0.489167,0.447758,0.534546,0.203412,0.337701,0.823583
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,3,4,0.778085,0.857527,0.494126,0.468505,0.552016,0.191599,0.330024,0.822553
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,3,5,0.751999,0.872817,0.518179,0.490360,0.512254,0.223324,0.324509,0.824640
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,4,0,0.738176,0.809756,0.468231,0.483918,0.485402,0.206160,0.345604,0.825746
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,4,1,0.728877,0.821544,0.518035,0.448772,0.474448,0.199030,0.365332,0.826490
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,4,2,0.760692,0.817632,0.514600,0.460840,0.523810,0.218507,0.344417,0.823945
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,4,3,0.732220,0.793312,0.505656,0.473290,0.496659,0.214620,0.336182,0.826222
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,4,4,0.714927,0.893877,0.493885,0.529397,0.518757,0.205577,0.347488,0.827606
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,4,5,0.767646,0.813772,0.489189,0.496937,0.542858,0.205473,0.358459,0.823388
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,5,0,0.744755,0.841770,0.539636,0.502097,0.498063,0.214358,0.339767,0.825220
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,5,1,0.788109,0.871510,0.473023,0.506874,0.534883,0.225148,0.350148,0.821751
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,5,2,0.783824,0.831067,0.501910,0.486281,0.479903,0.210310,0.321851,0.822094
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,5,3,0.755689,0.845761,0.462900,0.489033,0.499570,0.201294,0.355153,0.824345
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,5,4,0.766202,0.890466,0.498751,0.505299,0.483312,0.212636,0.336796,0.823504
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,5,5,0.756170,0.816708,0.505826,0.460534,0.523219,0.218326,0.348909,0.824306
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,6,0,0.762461,0.810747,0.510522,0.499655,0.522393,0.207151,0.318927,0.823803
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,6,1,0.772571,0.789881,0.490544,0.448223,0.518519,0.208117,0.339679,0.822994
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,6,2,0.765464,0.840777,0.470080,0.469121,0.511628,0.212938,0.359841,0.823563
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,6,3,0.759330,0.846084,0.523759,0.479779,0.531557,0.207848,0.326728,0.824054
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,6,4,0.749528,0.857768,0.455606,0.445507,0.571448,0.190142,0.319484,0.824838
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,6,5,0.754820,0.834336,0.528575,0.495443,0.518098,0.222354,0.358026,0.824414
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,7,0,0.756822,0.849683,0.514004,0.458812,0.516558,0.213713,0.339067,0.824254
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,7,1,0.785473,0.885039,0.481747,0.476222,0.509289,0.212901,0.334772,0.821962
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,7,2,0.771543,0.838330,0.483383,0.447451,0.520481,0.218806,0.349185,0.823077
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,7,3,0.762969,0.832062,0.485285,0.487720,0.498515,0.196824,0.345936,0.823763
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,7,4,0.745551,0.801484,0.493399,0.462223,0.507463,0.204345,0.323230,0.825156
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,7,5,0.760508,0.841683,0.492258,0.463526,0.528573,0.195803,0.311868,0.823959
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,8,0,0.771807,0.868984,0.492797,0.456057,0.573948,0.214769,0.321062,0.823055
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,8,1,0.754751,0.859361,0.525527,0.469991,0.520416,0.208942,0.343082,0.824420
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,8,2,0.755791,0.823438,0.484952,0.473131,0.515612,0.209217,0.341469,0.824337
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,8,3,0.731135,0.805794,0.505720,0.460352,0.512768,0.211482,0.329188,0.826309
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,8,4,0.717162,0.804474,0.498277,0.513010,0.466536,0.207985,0.336694,0.827427
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,8,5,0.727513,0.815160,0.500193,0.484539,0.520995,0.208664,0.354665,0.826599
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,9,0,0.723778,0.841026,0.486783,0.484223,0.479142,0.203837,0.350326,0.826898
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,9,1,0.772904,0.821466,0.452346,0.492088,0.502247,0.204511,0.353233,0.822968
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,9,2,0.779108,0.825858,0.479640,0.465603,0.474203,0.202828,0.336268,0.822471
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,9,3,0.700545,0.817950,0.475930,0.475258,0.511666,0.215646,0.336698,0.828756
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,9,4,0.783582,0.844769,0.474063,0.487774,0.463722,0.226233,0.357475,0.822113
peg_insertion_with_preload,stiction_buildup,sensor_dropout_contact_shift,9,5,0.721711,0.889157,0.466295,0.487562,0.490433,0.216820,0.324548,0.827063
peg_insertion_with_preload,stiction_buildup,memory_reset_trap,0,0,0.764586,0.814567,0.593683,0.431191,0.491868,0.219901,0.115913,0.818033
peg_insertion_with_preload,stiction_buildup,memory_reset_trap,0,1,0.855889,0.788648,0.542671,0.452074,0.534906,0.225389,0.112273,0.810729
peg_insertion_with_preload,stiction_buildup,memory_reset_trap,0,2,0.817665,0.783674,0.591326,0.452126,0.450769,0.209705,0.124900,0.813787
peg_insertion_with_preload,stiction_buildup,memory_reset_trap,0,3,0.762589,0.773890,0.627127,0.434700,0.477023,0.229569,0.125730,0.818193
peg_insertion_with_preload,stiction_buildup,memory_reset_trap,0,4,0.775122,0.813952,0.587476,0.441230,0.531091,0.232225,0.122476,0.817190
peg_insertion_with_preload,stiction_buildup,memory_reset_trap,0,5,0.773372,0.806992,0.601841,0.449574,0.505386,0.203453,0.120836,0.817330
peg_insertion_with_preload,stiction_buildup,memory_reset_trap,1,0,0.818192,0.826752,0.564978,0.402572,0.475935,0.221646,0.121306,0.813745
peg_insertion_with_preload,stiction_buildup,memory_reset_trap,1,1,0.786781,0.779064,0.602252,0.455056,0.462277,0.234926,0.113426,0.816258
peg_insertion_with_preload,stiction_buildup,memory_reset_trap,1,2,0.749112,0.815454,0.562760,0.459717,0.466619,0.217757,0.135687,0.819271
peg_insertion_with_preload,stiction_buildup,memory_reset_trap,1,3,0.764128,0.831431,0.550101,0.445681,0.460320,0.223008,0.106568,0.818070
peg_insertion_with_preload,stiction_buildup,memory_reset_trap,1,4,0.805599,0.838328,0.606232,0.435723,0.511182,0.220259,0.124796,0.814752
peg_insertion_with_preload,stiction_buildup,memory_reset_trap,1,5,0.801674,0.811876,0.608396,0.402681,0.538019,0.232273,0.122638,0.815066
